label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,1-1-5736,1-1-5741,1-1-5786,1-1-5787,1-1-5789
,271,271,2,253.086960,13.409,0.802560,[M-H]-,,Ketoprofen,Ketoprofen,C16H14O3,0.503,0.241163,253.086960,5414.69,4640.15,4383.47,3605.21,4523.43
,272,272,3,253.180786,2.462,0.846828,[M-H]-,,Kikkanol F isomer,Kikkanol F isomer,C15H26O3,1.736,0.542415,253.180786,36113.84,46901.20,28353.14,34651.78,26203.27
,273,273,3,253.180817,2.462,0.848479,[M-H]-,,Isocaucalol isomer,Isocaucalol isomer,C15H26O3,0.323,0.421878,253.180817,36113.84,46901.20,28353.14,34651.78,26203.27
,274,274,3,253.180817,2.462,0.848479,[M-H]-,,Kessyl glycol isomer,Kessyl glycol isomer,C15H26O3,0.074,0.421878,253.180817,36113.84,46901.20,28353.14,34651.78,26203.27
,275,275,5,253.217255,2.304,0.829175,[M-H]-,,C16:1,C16:1,C16H30O2,0.182,0.180779,253.217255,73127080.00,116878984.00,72438272.00,136915968.00,63911936.00
,276,276,5,254.981537,11.375,0.850041,[M-H]-,,Ascorbate 2-sulfate isomer,Ascorbate 2-sulfate isomer,C6H8O9S,1.323,0.359056,254.981537,32690.62,27561.24,39244.53,30802.77,21299.43
,277,277,5,251.201660,2.313,0.825204,[M-H]-,,C16:2,C16:2,C16H28O2,0.194,0.000000,251.201660,3476982.75,3452489.25,2805256.75,5022536.50,2993585.25
,278,278,5,243.062103,9.585,0.837987,[M-H]-,,Pseudouridine,Pseudouridine,C9H12N2O6,0.010,0.627773,243.062103,1311099.50,1535565.00,1561107.62,1828832.50,1470337.00
,279,279,5,243.062012,6.475,0.831165,[M-H]-,,uridine,uridine,C9H12N2O6,1.135,1.004437,243.062012,1799121.62,1829974.00,1920359.00,1332079.12,2452673.75
,280,280,5,243.081451,9.370,0.847147,[M-H]-,,biotin,biotin,C10H16N2O3S,0.790,2.322582,243.081451,33095.77,28970.58,23996.96,27242.12,30964.24
,281,281,1,243.123611,3.351,0.700476,[M-H]-,,4-Oxododecanedioic acid  isomer,4-Oxododecanedioic acid  isomer,C12H20O5,0.344,0.753137,243.123611,58279.64,50208.21,67476.82,34821.29,54766.84
,282,282,3,244.155273,8.261,0.842700,[M-H]-,,Isovaleryl carnitine C5,Isovaleryl carnitine C5,C12H23NO4,0.471,0.624962,244.155273,7064.65,5546.51,7707.06,862.89,6561.30
,283,283,3,244.155197,8.864,0.842426,[M-H]-,,2-Methylbutyroylcarnitine,2-Methylbutyroylcarnitine,C12H23NO4,0.714,0.937443,244.155197,7064.65,5546.51,7707.06,1067.10,6561.30
,284,284,2,247.133987,2.560,0.784943,[M-H]-,,Quadrone,Quadrone,C15H20O3,1.641,0.061743,247.133987,16925.50,9606.27,22157.02,5588.38,27520.40
,285,285,5,245.043045,11.854,0.848607,[M-H]-,,Glycerophosphoglycerol,Glycerophosphoglycerol,C6H15O8P,0.286,0.560428,245.043045,53039.06,41317.56,48935.66,47440.67,47293.35
,286,286,5,245.077728,7.020,0.833945,[M-H]-,,5_6-Dihydrouridine,5_6-Dihydrouridine,C9H14N2O6,0.831,0.747132,245.077728,357430.00,344022.91,471593.00,555683.38,435300.88
,287,287,4,245.093048,4.093,0.833372,[M-H]-,,N-acetyl-trp,N-acetyl-trp,C13H14N2O3,1.807,0.498057,245.093048,302275.91,266613.12,446461.41,367566.34,584219.44
,288,288,5,245.114182,12.901,0.850383,[M-H]-,,Glu-Val,Glu-Val,C10H18N2O5,0.232,0.498014,245.114182,68586.04,42862.89,37599.41,30759.19,57391.63
,289,289,5,245.114182,12.901,0.850383,[M-H]-,,Leu-Asp isomer,Leu-Asp isomer,C10H18N2O5,0.596,0.498014,245.114182,68586.04,42862.89,37599.41,30759.19,57391.63
,290,290,1,245.118164,2.774,0.843194,[M-H]-,,Achalensolide,Achalensolide,C15H18O3,1.431,0.622507,245.118164,15328.34,11303.77,19063.26,5830.63,50551.64
,291,291,1,245.118164,2.774,0.842984,[M-H]-,,Achalensolide isomer,Achalensolide isomer,C15H18O3,0.198,0.622507,245.118164,15328.34,11303.77,19063.26,5830.63,50551.64
,292,292,4,247.056976,13.441,0.847069,[M-H]-,,Asp Asp,Asp Asp,C8H12N2O7,0.520,0.802908,247.056976,9861.03,12410.06,6812.42,5551.23,11461.83
,293,293,4,131.046036,7.724,0.825104,[M-H]-,,N-carbamoylsarcosine,N-carbamoylsarcosine,C4H8N2O3,-1.000,1.397259,131.046036,87107.92,114240.80,113705.80,137629.61,77171.24
,294,294,4,131.045990,10.829,0.830792,[M-H]-,,N-carbamoylsarcosine,N-carbamoylsarcosine,C4H8N2O3,-1.000,1.746573,131.045990,73695.10,75492.88,79748.44,79914.84,71652.73
,295,295,4,131.046051,12.660,0.734231,[M-H]-,,N-carbamoylsarcosine,N-carbamoylsarcosine,C4H8N2O3,-1.000,1.280820,131.046051,32831.88,27827.82,37138.69,26584.27,36039.14
,296,296,5,131.046051,13.737,0.830228,[M-H]-,,N-carbamoylsarcosine,N-carbamoylsarcosine,C4H8N2O3,-1.000,1.280820,131.046051,1632334.88,1178118.38,1801775.88,1331494.38,1662105.12
,297,297,3,131.071182,3.371,0.769781,[M-H]-,,hydroxyisocaproic acid,hydroxyisocaproic acid,C6H12O3,0.805,1.396991,131.071182,659793.12,772816.31,651449.00,529518.50,449986.59
,298,298,3,131.071182,3.371,0.769626,[M-H]-,,2-hydroxy-b-methylvalerate,2-hydroxy-b-methylvalerate,C6H12O3,0.399,1.396991,131.071182,656259.88,769937.56,647187.19,524748.69,442437.00
,299,299,3,131.071182,3.371,0.760971,[M-H]-,,Leucinic acid,Leucinic acid,C6H12O3,0.309,1.396991,131.071182,644462.69,759549.81,635970.00,507391.22,434790.84
,300,300,3,131.071182,3.371,0.737784,[M-H]-,,2-Hydroxycaproic acid,2-Hydroxycaproic acid,C6H12O3,0.471,1.396991,131.071182,643207.12,758356.06,635280.00,502276.78,427541.84
,301,301,5,131.082413,17.665,0.835215,[M-H]-,,ornithine,ornithine,C5H12N2O2,1.483,1.396871,131.082413,977557.94,732193.94,619226.00,420973.41,680295.69
,302,302,5,132.030075,13.652,0.837411,[M-H]-,,aspartate,aspartate,C4H7NO4,0.097,1.155704,132.030075,1159706.00,1085395.00,1179079.00,815408.06,1018704.50
,303,303,1,132.045319,3.917,0.838310,[M-H]-,,4-Hydroxyindole,4-Hydroxyindole,C8H7NO,1.757,1.271128,132.045319,45640.48,27402.71,48375.93,43613.14,52221.68
,304,304,5,132.066437,13.303,0.845247,[M-H]-,,n-ethyl-d-serine isomer,n-ethyl-d-serine isomer,C5H11NO3,1.425,1.386463,132.066437,33760.75,30740.62,43272.43,33943.08,41336.69
,305,305,5,132.066437,13.303,0.845295,[M-H]-,,n-ethyl-d-serine isomer (1),n-ethyl-d-serine isomer,C5H11NO3,0.582,1.386463,132.066437,33760.75,30740.62,43272.43,33943.08,41336.69
,306,306,5,132.066437,13.303,0.845304,[M-H]-,,ethyl serine isomer,ethyl serine isomer,C5H11NO3,0.135,1.386463,132.066437,33760.75,30740.62,43272.43,33943.08,41336.69
,307,307,5,133.014114,13.220,0.793680,[M-H]-,,malate,malate,C4H6O5,0.253,1.032439,133.014114,10785653.00,6985610.50,11012640.00,7639297.50,13326115.00
,308,308,2,133.050507,7.585,0.560667,[M-H]-,,2-Deoxy-D-ribose,2-Deoxy-D-ribose,C5H10O4,0.465,0.917473,133.050507,50273.61,37199.79,54684.46,33033.16,45263.46
,309,309,3,134.027939,11.469,0.835407,[M-H]-,,homocysteine,homocysteine,C4H9NO2S,0.719,1.366172,134.027939,17775.19,22560.71,24274.56,13449.44,16968.99
,310,310,3,134.047028,6.102,0.775566,[M-H]-,,adenine,adenine,C5H5N5,1.178,1.479809,134.047028,54468.03,35504.20,36229.39,46477.07,65226.83
,311,311,5,135.029785,12.266,0.726959,[M-H]-,,L-Threonic acid ,L-Threonic acid ,C4H8O5,0.602,0.791021,135.029785,1152382.00,1082108.00,820155.50,892791.06,1678087.88
,312,312,4,135.031097,6.435,0.811332,[M-H]-,,hypoxanthine,hypoxanthine,C5H4N4O,1.274,1.017017,135.031097,2790620.75,44780.03,1183187.62,1444597.62,1963639.62
,313,313,5,135.031143,8.186,0.830560,[M-H]-,,hypoxanthine,hypoxanthine,C5H4N4O,0.477,0.678012,135.031143,703940.19,90841.54,709741.50,488599.28,422269.97
,314,314,2,135.045013,3.170,0.667199,[M-H]-,,Phenylacetic acid,Phenylacetic acid,C8H8O2,0.380,1.016912,135.045013,183787.08,172217.28,140741.52,205147.06,224443.86
,315,315,4,135.056244,3.874,0.849706,[M-H]-,,N-Methylnicotinamide,N-Methylnicotinamide,C7H8N2O,0.772,1.016828,135.056244,52026.66,45190.23,43276.94,19844.85,43924.92
,316,316,4,135.056244,3.874,0.849740,[M-H]-,,1-Methylnicotinamide,1-Methylnicotinamide,C7H8N2O,0.276,1.016828,135.056244,52026.66,45190.23,43276.94,19844.85,43924.92
,317,317,1,136.040176,2.854,0.608106,[M-H]-,,Anthranilate,Anthranilate,C7H7NO2,1.186,1.682455,136.040176,36893.48,23117.31,32898.83,29835.20,40036.80
,318,318,1,136.040176,2.854,0.608404,[M-H]-,,p-aminobenzoate,p-aminobenzoate,C7H7NO2,1.196,1.682455,136.040176,36893.48,23117.31,32898.83,29835.20,40036.80
,319,319,1,136.040176,2.854,0.610714,[M-H]-,,4-aminobenzoate,4-aminobenzoate,C7H7NO2,1.336,1.682455,136.040176,38090.12,23257.95,33948.21,31073.96,40419.00
,320,320,3,136.040131,11.419,0.600724,[M-H]-,,Trigonelline,Trigonelline,C7H7NO2,0.581,2.018946,136.040131,31881.13,21055.88,15195.40,28218.21,28927.64
,321,321,3,134.027939,11.469,0.835407,[M-H]-,,Methylcysteine,Methylcysteine,C4H9NO2S,0.699,1.366172,134.027939,17775.19,22560.71,24274.56,13449.44,16968.99
,322,322,5,128.071564,12.017,0.825440,[M-H]-,,Pipecolic acid isomer (2),Pipecolic acid isomer,C6H11NO2,0.452,1.072283,128.071564,268712.53,264784.78,332259.78,301802.03,284967.00
,323,323,5,128.071564,12.017,0.823722,[M-H]-,,DL-Pipecolic acid,DL-Pipecolic acid,C6H11NO2,0.437,1.072283,128.071564,268413.16,264994.84,329723.66,301840.59,284312.78
,324,324,3,128.071564,3.185,0.814918,[M-H]-,,Pipecolic acid isomer,Pipecolic acid isomer,C6H11NO2,1.319,1.072283,128.071564,43347.25,29941.07,49859.22,27550.42,36311.59
,325,325,5,129.019211,13.226,0.832135,[M-H]-,,Citraconic acid,Citraconic acid,C5H6O4,0.676,0.946140,129.019211,5575172.00,3945125.00,5018760.50,2304292.25,4353289.00
,326,326,5,129.019211,13.226,0.832119,[M-H]-,,Glutaconic acid,Glutaconic acid,C5H6O4,0.284,0.946140,129.019211,5577304.50,3945484.25,5018406.50,2303080.75,4353277.00
,327,327,4,129.055588,2.551,0.644530,[M-H]-,,2-keto-isocaproate,2-keto-isocaproate,C6H10O3,0.019,1.064107,129.055588,6671718.50,6252566.50,9027783.00,5807451.50,7361276.00
,328,328,4,129.055588,2.551,0.649485,[M-H]-,,4-Acetylbutyrate isomer,4-Acetylbutyrate isomer,C6H10O3,0.081,1.064107,129.055588,6677074.00,6299694.00,9031619.00,5836262.50,7402816.00
,329,329,1,129.102875,2.667,0.525462,[M-H]-,,N-Acetylputrescine isomer,N-Acetylputrescine isomer,C6H14N2O,1.813,3.545715,129.102875,38762.18,22954.49,26219.70,30758.45,40611.08
,330,330,5,130.014557,13.317,0.850678,[M-H]-,,2-Aminosuccinate,2-Aminosuccinate,C4H5NO4,0.317,0.234724,130.014557,39126.48,19038.15,32616.65,32162.71,41657.36
,331,331,5,130.050797,13.331,0.821686,[M-H]-,,hydroxyproline,hydroxyproline,C5H9NO3,0.380,1.290622,130.050797,949975.81,858171.50,835301.19,642841.50,786540.56
,332,332,4,131.046005,10.829,0.837013,[M-H]-,,Glycyl-glycine,Glycyl-glycine,C4H8N2O3,1.585,1.630135,131.046005,73695.10,75492.88,79748.44,79914.84,71652.73
,333,333,5,131.046051,13.737,0.836232,[M-H]-,,Glycyl-glycine,Glycyl-glycine,C4H8N2O3,1.323,1.280820,131.046051,1632334.88,1178118.38,1801775.88,1331494.38,1662105.12
,334,334,3,130.050766,7.413,0.688378,[M-H]-,,N-acetyl-ala,N-acetyl-ala,C5H9NO3,1.673,1.525281,130.050766,167708.08,183581.36,170244.38,200050.64,147048.66
,335,335,5,130.050797,13.331,0.825900,[M-H]-,,Aminolevulinic acid,Aminolevulinic acid,C5H9NO3,1.121,1.290622,130.050797,952589.31,860764.50,838549.81,645131.00,789732.31
,336,336,5,130.050797,13.331,0.821683,[M-H]-,,N-Propionylglycine,N-Propionylglycine,C5H9NO3,0.181,1.290622,130.050797,949975.44,858560.06,834384.69,643746.94,786530.69
,337,337,5,130.062012,13.312,0.840138,[M-H]-,,creatine,creatine,C4H9N3O2,0.301,1.407830,130.062012,3340913.25,3415871.00,3965561.00,2728460.25,3575183.25
,338,338,5,130.066010,3.782,0.801678,[M-H]-,,3-Methylindole,3-Methylindole,C9H9N,0.782,1.642418,130.066010,386260.28,324289.16,374606.12,324584.12,395842.84
,339,339,5,130.087189,9.851,0.828886,[M-H]-,,leucine,leucine,C6H13NO2,0.559,1.290261,130.087189,26156790.00,22475978.00,21643114.00,17159354.00,22945358.00
,340,340,5,130.087189,9.851,0.828709,[M-H]-,,Alloisoleucine,Alloisoleucine,C6H13NO2,0.161,1.290261,130.087189,26116326.00,22437386.00,21618606.00,17134786.00,22927062.00
,341,341,5,130.087189,9.851,0.829343,[M-H]-,,isoleucine,isoleucine,C6H13NO2,0.073,1.290261,130.087189,26107066.00,22428782.00,21613542.00,17131754.00,22917510.00
,342,342,5,131.034805,12.222,0.834098,[M-H]-,,2-Methylsuccinic acid,2-Methylsuccinic acid,C5H8O4,0.568,1.397378,131.034805,2056625.38,1882437.50,2130196.75,1983315.12,2351281.50
,343,343,3,131.034821,7.723,0.692088,[M-H]-,,Dimethylmalonic acid,Dimethylmalonic acid,C5H8O4,1.347,1.280930,131.034821,217336.95,260997.88,268371.47,216874.64,193082.30
,344,344,5,131.034805,12.222,0.833764,[M-H]-,,Glutaric acid,Glutaric acid,C5H8O4,0.018,1.397378,131.034805,2073892.12,1905446.62,2144439.00,1997200.38,2371007.75
,345,345,5,131.034805,12.222,0.834249,[M-H]-,,Methylsuccinic acid,Methylsuccinic acid,C5H8O4,1.222,1.397378,131.034805,2082248.50,1909876.38,2160053.00,2019258.50,2387759.25
,346,346,5,131.046051,13.737,0.832826,[M-H]-,,asparagine,asparagine,C4H8N2O3,0.363,1.280820,131.046051,1632334.88,1178118.38,1801775.88,1331494.38,1662105.12
,347,347,5,131.045990,10.829,0.850487,[M-H]-,,3-Ureidopropionic acid,3-Ureidopropionic acid,C4H8N2O3,0.171,1.746573,131.045990,73695.10,75492.88,79748.44,79914.84,71652.73
,348,348,5,131.046051,12.660,0.827298,[M-H]-,,3-Ureidopropionic acid,3-Ureidopropionic acid,C4H8N2O3,1.660,1.280820,131.046051,32831.88,27827.82,37138.69,26584.27,36039.14
,349,349,2,130.050766,7.150,0.568782,[M-H]-,,N-Acetyl-L-alanine,N-Acetyl-L-alanine,C5H9NO3,1.595,1.525281,130.050766,181665.42,182549.30,169901.53,199119.06,152179.05
,350,350,5,144.045258,2.667,0.761172,[M-H]-,,4-formyl Indole,4-formyl Indole,C9H7NO,0.226,1.588955,144.045258,3089540.75,1719441.88,2767473.25,2818555.00,4152728.25
,351,351,4,144.066437,7.283,0.662334,[M-H]-,,N-butyrylglycine,N-butyrylglycine,C6H11NO3,0.219,1.270978,144.066437,31461.69,21961.27,8864.60,23889.06,30638.94
,352,352,4,144.066437,7.283,0.659004,[M-H]-,,4-Acetamidobutyric acid,4-Acetamidobutyric acid,C6H11NO3,0.283,1.270978,144.066437,31429.46,21725.09,8879.98,22941.16,29931.57
,353,353,3,144.077576,13.479,0.848786,[M-H]-,,4-Guanidinobutanoic acid isomer,4-Guanidinobutanoic acid isomer,C5H11N3O2,1.080,1.906318,144.077576,7176.84,7870.79,10735.14,2534.62,14268.05
,354,354,3,144.077576,13.479,0.848931,[M-H]-,,4-Guanidinobutanoic acid,4-Guanidinobutanoic acid,C5H11N3O2,0.292,1.906318,144.077576,7176.84,7870.79,10735.14,2534.62,14268.05
,355,355,5,144.102783,13.944,0.845118,[M-H]-,,gamma-Butyrobetaine,gamma-Butyrobetaine,C7H15NO2,0.544,1.482433,144.102783,5061.29,8646.21,8596.29,10612.96,12250.33
,356,356,5,144.102783,13.944,0.845118,[M-H]-,,Acetylcholine,Acetylcholine,C7H15NO2,0.433,1.482433,144.102783,5061.29,8646.21,8596.29,10612.96,12250.33
,357,357,5,144.102798,8.632,0.840357,[M-H]-,,N-Methyl-L-isoleucine,N-Methyl-L-isoleucine,C7H15NO2,0.224,1.376545,144.102798,24004.72,15828.27,19919.42,21805.86,22029.20
,358,358,5,145.014023,11.833,0.829841,[M-H]-,,a-ketoglutarate,a-ketoglutarate,C5H6O5,0.960,1.578340,145.014023,8163980.00,4036763.25,7171659.50,5015545.50,9118860.00
,359,359,5,145.050400,12.344,0.808511,[M-H]-,,Methylglutaric acid,Methylglutaric acid,C6H10O4,0.694,1.577945,145.050400,387145.34,483918.41,472748.03,428868.34,437275.28
,360,360,3,136.040131,11.419,0.604834,[M-H]-,,2-Pyridylacetic acid,2-Pyridylacetic acid,C7H7NO2,0.160,2.018946,136.040131,32094.29,21200.25,15916.23,28221.91,29455.62
,361,361,5,145.050400,12.344,0.808465,[M-H]-,,2-Methylglutaric acid,2-Methylglutaric acid,C6H10O4,0.126,1.577945,145.050400,386884.34,481793.09,470790.09,428822.34,436003.41
,362,362,5,145.050400,12.344,0.808510,[M-H]-,,3-Methylglutaric acid,3-Methylglutaric acid,C6H10O4,0.246,1.577945,145.050400,387331.03,481793.09,470790.09,428412.97,435877.97
,363,363,5,145.061630,13.548,0.828974,[M-H]-,,glutamine,glutamine,C5H10N2O3,0.193,1.577822,145.061630,36926068.00,33391014.00,37478708.00,25134694.00,29935944.00
,364,364,5,145.061615,12.232,0.843921,[M-H]-,,isoglutamine,isoglutamine,C5H10N2O3,1.027,1.683010,145.061615,38385.38,29619.65,47351.36,32687.97,34443.14
,365,365,3,145.098053,17.928,0.835876,[M-H]-,,lysine,lysine,C6H14N2O2,1.091,1.367103,145.098053,31775.63,34466.19,20069.26,32705.21,30382.87
,366,366,2,146.024567,3.778,0.743199,[M-H]-,,Indole-5_6-quinone,Indole-5_6-quinone,C8H5NO2,0.884,1.253935,146.024567,275598.91,115916.21,387977.53,176364.80,192625.19
,367,367,5,146.045654,13.166,0.818013,[M-H]-,,glutamate,glutamate,C5H9NO4,0.296,1.567191,146.045654,6733650.50,5412013.00,6085494.50,4309031.50,6087480.00
,368,368,5,146.045654,13.166,0.818207,[M-H]-,,N-Methyl-D-aspartic acid,N-Methyl-D-aspartic acid,C5H9NO4,0.296,1.567191,146.045654,6742566.50,5418886.50,6092431.50,4315596.00,6095438.00
,369,369,1,146.045624,9.586,0.605243,[M-H]-,,N-Acetylserine,N-Acetylserine,C5H9NO4,1.588,1.776150,146.045624,17226.94,12784.09,10134.38,7719.29,11996.61
,370,370,4,146.045685,12.622,0.797958,[M-H]-,,N-Acetylserine,N-Acetylserine,C5H9NO4,1.448,1.358232,146.045685,99715.81,76586.18,119245.66,72817.65,148353.55
,371,371,5,146.082062,11.679,0.849176,[M-H]-,,4-Hydroxyisoleucine isomer 2,4-Hydroxyisoleucine isomer 2,C6H13NO3,0.269,1.357894,146.082062,188282.94,136354.84,157353.03,139829.42,144966.97
,372,372,5,146.082047,13.417,0.826388,[M-H]-,,4-Hydroxyisoleucine isomer 2,4-Hydroxyisoleucine isomer 2,C6H13NO3,1.469,1.462348,146.082047,330570.47,374154.47,346022.09,349427.28,323559.44
,373,373,5,145.050400,12.344,0.808489,[M-H]-,,Adipic acid,Adipic acid,C6H10O4,0.114,1.577945,145.050400,387331.03,482489.41,471520.25,428822.34,436003.41
,374,374,4,137.024185,2.332,0.780422,[M-H]-,,3-Hydroxybenzoic acid,3-Hydroxybenzoic acid,C7H6O3,0.628,1.670373,137.024185,3972257.25,2258532.50,3170269.00,608981.06,4433435.50
,375,375,4,137.024185,2.332,0.780743,[M-H]-,,p-hydroxybenzoate,p-hydroxybenzoate,C7H6O3,0.078,1.670373,137.024185,3971450.25,2249071.75,3165682.00,600370.00,4424405.50
,376,376,5,137.035492,7.536,0.832146,[M-H]-,,Urocanic acid,Urocanic acid,C6H6N2O2,1.044,1.113490,137.035492,678364.06,576207.50,758388.06,574959.75,467206.03
,377,377,1,138.055878,10.118,0.621073,[M-H]-,,Gabaculine,Gabaculine,C7H9NO2,0.700,1.215787,138.055878,6200.09,4921.72,8273.77,6299.02,11638.03
,378,378,3,138.980133,13.598,0.832165,[M-H]-,,acetylphosphate,acetylphosphate,C2H5O5P,0.468,0.439164,138.980133,1876.20,6949.68,1679.00,3743.56,5763.32
,379,379,5,139.051239,10.669,0.764885,[M-H]-,,Methylimidazoleacetic acid,Methylimidazoleacetic acid,C6H8N2O2,0.493,0.438940,139.051239,36097.75,25867.96,29969.14,29503.61,25835.30
,380,380,5,139.051239,10.669,0.765739,[M-H]-,,Imidazole propionate,Imidazole propionate,C6H8N2O2,0.091,0.438940,139.051239,36097.75,25867.96,29969.14,29503.61,25835.30
,381,381,2,139.051224,7.689,0.682008,[M-H]-,,1-Methyl imidozolacetic Acid Hydrochloride,1-Methyl imidozolacetic Acid Hydrochloride,C6H8N2O2,1.361,0.548675,139.051224,30416.78,27103.00,27533.20,33184.14,20106.88
,382,382,5,139.051239,10.669,0.744741,[M-H]-,,1-Methyl imidozolacetic Acid Hydrochloride,1-Methyl imidozolacetic Acid Hydrochloride,C6H8N2O2,1.619,0.438940,139.051239,33860.05,23007.91,26823.62,26230.14,22361.79
,383,383,5,144.029938,4.822,0.833975,[M-H]-,,2-Hydroxy-5-oxo-L-proline isomer,2-Hydroxy-5-oxo-L-proline isomer,C5H7NO4,0.614,2.012890,144.029938,26408.47,17262.33,22061.16,13608.58,30532.46
,384,384,5,140.011749,14.054,0.820825,[M-H]-,,O-Phosphorylethanolamine,O-Phosphorylethanolamine,C2H8NO4P,0.120,0.544911,140.011749,360005.00,439351.91,424350.66,351758.97,440153.22
,385,385,1,141.030243,6.992,0.580153,[M-H]-,,5-Hydroxymethyluracil,5-Hydroxymethyluracil,C5H6N2O3,0.298,2.272093,141.030243,9558.06,11777.25,12662.13,7728.28,12862.29
,386,386,1,141.091949,2.877,0.570381,[M-H]-,,2-Octenoic acid,2-Octenoic acid,C8H14O2,1.312,1.081477,141.091949,57116.36,54563.64,82093.77,53590.55,39195.96
,387,387,1,142.087067,11.839,0.781269,[M-H]-,,4-(Trimethylammonio)but-2-enoate,4-(Trimethylammonio)but-2-enoate,C7H13NO2,1.372,2.040414,142.087067,3362.95,3223.27,5524.39,8342.24,4548.93
,388,388,5,143.034744,12.222,0.834186,[M-H]-,,3-Methylglutaconic Acid,3-Methylglutaconic Acid,C6H8O4,1.712,1.706859,143.034744,4938337.50,4597359.50,4851817.50,4617620.00,5684690.00
,389,389,1,144.029999,7.694,0.594703,[M-H]-,,alpha-Ketoglutaramate,alpha-Ketoglutaramate,C5H7NO4,0.159,1.589124,144.029999,81547.81,74229.85,48180.39,32400.93,60216.82
,390,390,2,101.060776,4.097,0.787262,[M-H]-,,Valeric acid,Valeric acid,C5H10O2,0.097,0.301972,101.060776,832402.94,977728.19,522462.88,769749.19,794889.06
,391,391,5,102.056015,13.166,0.808656,[M-H]-,,2-Aminobutyric acid,2-Aminobutyric acid,C4H9NO2,0.557,0.373785,102.056015,815612.00,656393.31,719402.31,503461.16,705001.19
,392,392,5,102.056015,13.166,0.807425,[M-H]-,,gamma-Aminobutryic acid,gamma-Aminobutryic acid,C4H9NO2,0.276,0.373785,102.056015,808638.31,649826.56,709966.25,497899.34,695917.56
,393,393,5,102.056015,13.166,0.807746,[M-H]-,,3-Aminobutyric acid,3-Aminobutyric acid,C4H9NO2,0.155,0.373785,102.056015,812911.50,651889.81,716219.94,501487.00,697334.06
,394,394,5,102.056015,13.166,0.815060,[M-H]-,,Dimethylglycine,Dimethylglycine,C4H9NO2,1.745,0.373785,102.056015,822958.06,663237.25,725751.69,511887.25,710505.69
,395,395,5,102.056015,13.166,0.808999,[M-H]-,,2-aminobutyrate,2-aminobutyrate,C4H9NO2,1.064,0.373785,102.056015,821127.44,661816.69,724802.00,510169.34,708385.44
,396,396,2,103.003685,8.639,0.577754,[M-H]-,,hydroxypyruvate,hydroxypyruvate,C3H4O4,0.599,0.000000,103.003685,21696.90,18186.19,17235.18,14403.67,19904.89
,397,397,5,103.003685,12.738,0.790207,[M-H]-,,Malonic acid,Malonic acid,C3H4O4,0.302,0.000000,103.003685,860024.31,797585.56,725922.31,638589.69,887503.69
,398,398,2,103.003685,4.219,0.584620,[M-H]-,,Malonic acid isomer,Malonic acid isomer,C3H4O4,0.040,0.000000,103.003685,103956.41,99115.97,96061.57,100389.38,117753.00
,399,399,5,104.035339,13.722,0.830577,[M-H]-,,serine,serine,C3H7NO3,0.294,0.220004,104.035339,4121170.75,3653236.00,4385958.00,3191794.00,3769292.25
,400,400,4,105.019241,11.157,0.719168,[M-H]-,,glycerate,glycerate,C3H6O4,0.597,0.871770,105.019241,168384.86,155133.41,146931.55,125070.96,145407.20
,401,401,4,107.050171,2.649,0.751081,[M-H]-,,4-Cresol,4-Cresol,C7H8O,0.629,0.641424,107.050171,154585.27,127490.15,215275.98,99388.24,130551.26
,402,402,4,107.050171,2.649,0.750138,[M-H]-,,o-Cresol ,o-Cresol ,C7H8O,0.429,0.641424,107.050171,154409.73,127445.94,215073.88,98975.55,130165.91
,403,403,4,107.050171,2.649,0.748902,[M-H]-,,cresol,cresol,C7H8O,0.119,0.641424,107.050171,154856.86,128604.02,214974.95,98975.55,130165.91
,404,404,5,108.012413,13.181,0.839858,[M-H]-,,Hypotaurine,Hypotaurine,C2H7NO2S,0.339,0.565075,108.012413,559596.69,445593.50,396122.97,258058.62,515367.28
,405,405,5,109.029320,2.102,0.832060,[M-H]-,,Catechol,Catechol,C6H6O2,0.092,1.679412,109.029320,766810.31,552110.31,1039606.19,529775.44,1334528.38
,406,406,5,109.029320,2.102,0.831918,[M-H]-,,Hydroquinone,Hydroquinone,C6H6O2,0.738,1.679412,109.029320,773052.25,558572.19,1043731.06,537389.94,1340464.12
,407,407,5,110.035843,7.827,0.748260,[M-H]-,,cytosine,cytosine,C4H5N3O,0.163,1.317374,110.035843,33074.47,39063.34,29363.78,40251.35,34336.02
,408,408,5,110.035851,9.374,0.824785,[M-H]-,,cytosine,cytosine,C4H5N3O,1.384,1.248038,110.035851,17421.91,25218.69,21945.54,16169.19,21528.89
,409,409,1,110.072243,14.240,0.635439,[M-H]-,,Histamine,Histamine,C5H9N3,1.751,1.178313,110.072243,6008.79,2133.10,5412.48,7257.20,9517.68
,410,410,3,110.072243,14.240,0.668024,[M-H]-,,Histamine isomer,Histamine isomer,C5H9N3,0.646,1.178313,110.072243,6008.79,2133.10,5412.48,7257.20,9517.68
,411,411,1,110.985130,13.379,0.831009,[M-H]-,,Hydroxymethylphosphonate,Hydroxymethylphosphonate,CH5O4P,0.263,1.306106,110.985130,2244.33,842.08,1239.57,1541.79,5820.95
